name,product url,price,sku,imgUrl,company
IlluminateByAshleyTisdale:NightGoddess-12ColorEye&amp;CheekCollection,http://www.bhcosmetics.com/eyes/night-goddess-12-color-eye-cheek-collection,$7.79,illuminate_by_ashley_tisdale:_night_goddess_-12_color_eye_&amp;_cheek_collection,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/l/illuminate_nightgoddess_palette_above_noshadow_960x960_72dpi.jpg,bhcosmetics
IlluminatebyAshleyTisdale12ColorEyeshadowPalette-Goddess,http://www.bhcosmetics.com/eyes/illuminate-by-ashley-tisdale-12-color-eyeshadow-palette-goddess,$8.44,illuminate_by_ashley_tisdale_12_color_eyeshadow_palette_-_goddess,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/ashley_tisdale_illuminate_goddess_open_flat_960x960_1.jpg,bhcosmetics
GlitterCollection,http://www.bhcosmetics.com/eyes/glitter-collection,$3.89 $3.89,glitter_collection,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/l/glitter_collection_3_combo_group.jpg,bhcosmetics
StudioProWaterproofGelLiner-Onyx,http://www.bhcosmetics.com/eyes/studio-pro-waterproof-gel-liner-onyx,$3.89,studio_pro_waterproof_gel_liner_-_onyx,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/t/studio_pro_waterproof_gel_eyeliner_-_above_960x960_72dpi_no_shadow.jpg,bhcosmetics
SmoothCanvas-Long-WearShadowPrimer,http://www.bhcosmetics.com/eyes/studio-pro-waterproof-eye-primer,$4.54 $4.54,smooth_canvas_-_long-wear_shadow_primer,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/m/smoothcanvas_group.jpg,bhcosmetics
StudioProLashes,http://www.bhcosmetics.com/eyes/studio-pro-lashes,$2.27 $2.27,studio_pro_lashes,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/t/studio_pro_lashes_04_05_17_8.jpg,bhcosmetics
StudioProEye&amp;LipMakeupRemover,http://www.bhcosmetics.com/eyes/studio-pro-eye-lip-makeup-remover,$3.89,studio_pro_eye_&amp;_lip_makeup_remover,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/p/sp_eye___lip_remover_bottle_final.jpg,bhcosmetics
FalseEyelashes,http://www.bhcosmetics.com/eyes/false-eyelashes-1,$1.94 $1.94,false_eyelashes,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/u/current_lashes_group.jpg,bhcosmetics
BHBlissLash-UltimateAll-In-OneMascara,http://www.bhcosmetics.com/eyes/bh-bliss-lash-ultimate-all-in-one-mascara,$3.89,bh_bliss_lash_-_ultimate_all-in-one_mascara,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/l/bliss_lash_open_1.jpg,bhcosmetics
bhPartyGirlLoosePigmentEyeshadow,http://www.bhcosmetics.com/eyes/party-girl-loose-pigment-eyeshadow,$1.99 $1.99,bh_party_girl_loose_pigment_eyeshadow,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/e/revised_eyes_partygirllooseshadow_noway_swatch_960x960_1.jpg,bhcosmetics
FoilEyes-28ColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/foil-eyes-28-color-eyeshadow-palette,$9.09,foil_eyes_-_28_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/o/foileyes_28color_palette_above_no_shadow_960x960_72dpi.jpg,bhcosmetics
Zodiac-25ColorEyeshadow&amp;HighlighterPalette,http://www.bhcosmetics.com/eyes/zodiac-palette,$16.49,zodiac_-_25_color_eyeshadow_&amp;_highlighter_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/z/o/zodiac_25-color-eyeshadow-_-highlighter_hero_open.jpg,bhcosmetics
ModernMattes-28ColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/modern-mattes-28-color-eyeshadow-palette,$9.09,modern_mattes_-_28_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/y/eyes_modermattes_above_960x960.jpg,bhcosmetics
"ItsMyRayeRaye-21ColorEyeshadow,Highlighter&amp;Contour",http://www.bhcosmetics.com/eyes/itsmyrayeraye-21-color-eyeshadow-highlighter-contour,$16.87,"itsmyrayeraye_-_21_color_eyeshadow,_highlighter_&amp;_contour",http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/t/it_s_my_raye_raye_21_color_eyeshadow_-highlighter__contour_palette_hero_open.jpg,bhcosmetics
StudioProWaterproofEyePrimer,http://www.bhcosmetics.com/eyes/studio-pro-waterproof-eye-primer-new,$6.17,studio_pro_waterproof_eye_primer,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/t/studio_proeyeprimertube2015_960x960.png,bhcosmetics
88Neutral-Eighty-EightColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/88-color-neutral-eyeshadow-palette,$8.44,88_neutral_-_eighty-eight_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/88_neutral_eyeshadow_palette_above.jpg,bhcosmetics
SixthEdition-120ColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/sixth-edition-120-color-eyeshadow-palette,$11.69,sixth_edition_-_120_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/2/120no6_top-tray_1.jpg,bhcosmetics
SecondEdition-120ColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/120-color-eyeshadow-palette-2nd-edition,$11.69,second_edition_-_120_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/2/120no2_toptray.jpg,bhcosmetics
FirstEdition-120ColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/120-color-eyeshadow-palette-1st-edition,$11.69,first_edition_-_120_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/2/120no1_toptray.jpg,bhcosmetics
Wild&amp;Alluring-BakedEyeshadow&amp;HighlighterPalette,http://www.bhcosmetics.com/eyes/wild-alluring-baked-eyeshadow-highlighter-palette,$7.79,wild_&amp;_alluring_-_baked_eyeshadow_&amp;_highlighter_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/w/i/wildnalluring_flat_open_no_shadow_960x960_72dpi.jpg,bhcosmetics
NudeRose-12ColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/nude-rose-12-color-eyeshadow-palette,$8.44,nude_rose_-_12_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/u/nude_rose_eye_palette_three_quarter_open-flat.jpg,bhcosmetics
IlluminateByAshleyTisdale:BeachGoddess-12ColorEye&amp;CheekCollection,http://www.bhcosmetics.com/eyes/beach-goddess-12-color-eye-cheek-collection,$7.14,illuminate_by_ashley_tisdale:_beach_goddess_-_12_color_eye_&amp;_cheek_collection,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/l/illuminate_beachgoddess_palette_above_noshadow_960x960_72dpi.jpg,bhcosmetics
SpecialOccasion-39ColorEyeshadow&amp;BlushPalette,http://www.bhcosmetics.com/eyes/39-color-special-occasion-new,$7.79,special_occasion_-_39_color_eyeshadow_&amp;_blush_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/y/eyes_specialoccasion_palette_angled_new_960x960_2.jpg,bhcosmetics
EyeToGoPalettes-6ColorEyeshadowPalettes,http://www.bhcosmetics.com/eyes/eye-to-go-palettes-6-color-eyeshadow-palettes,$3.24 $3.24,eye_to_go_palettes_-_6_color_eyeshadow_palettes,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/m/smokey_foil_eyes_togo_palette_group.jpg,bhcosmetics
88Matte-Eighty-EightColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/88-color-matte-eyeshadow-palette,$8.44,88_matte_-_eighty-eight_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/88_eyeshadow_palette_above.jpg,bhcosmetics
